,Mnemonic,SpeciesNANme,OrigiNANlSource,Site,Date,Tag,HeightOfMeasurement,Diameter,Height,CrowNANrea
8589,tet2pa,Tetragastris paNANmensis,SpiroBCI1993,BCI50ha,NAN,5120,NAN,44.3,18.22,156.5882876
8590,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,1250,NAN,46.5,26.5,NAN
8591,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000216,287295,1.31,0.568498021,1.5,NAN
8592,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5035,NAN,10.4,13.86,NAN
8593,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000219,406900,1.3,1.701560754,4.5,NAN
8594,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,10219,NAN,6.5,9.72,NAN
8595,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8310,NAN,6.8,9.26,NAN
8596,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,228511,NAN,42.6,28.9,NAN
8597,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7980,NAN,1.1,2.75,NAN
8598,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5194,NAN,14.6,14.51,NAN
8599,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6849,NAN,10.5,12.23,NAN
8600,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11490,NAN,1.7,4.78,NAN
8601,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2014,BCI50ha,20151015,142883,3.4,39,23.78100014,120.3
8602,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,142883,NAN,39,23.4,NAN
8603,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7526,NAN,2.5,4.49,NAN
8604,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,10018,NAN,2.1,5.6,NAN
8605,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11715,NAN,2.2,5.16,NAN
8606,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8430,NAN,2.1,5.69,NAN
8607,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,686,NAN,55.7,35.32,NAN
8608,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,10897,NAN,1.1,2.98,NAN
8609,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,1766,NAN,21.5,23.33,NAN
8610,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5164,NAN,15.6,14.87,NAN
8611,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000228,3174,1.25,1.346687789,2.25,0.439822972
8612,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11888,NAN,5.1,8.43,NAN
8613,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9520,NAN,4.4,8.4,NAN
8614,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5024,NAN,12,15.91,NAN
8615,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,4518,NAN,32.3,19.08,NAN
8616,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5662,NAN,13.5,14.47,NAN
8617,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11353,NAN,1.8,5.46,NAN
8618,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000216,291369,1.3,1.934906716,2.85,NAN
8619,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5345,NAN,16.1,18.49,NAN
8620,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,10860,NAN,2.3,5.89,NAN
8621,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8333,NAN,4,6.55,NAN
8622,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,1722,NAN,57.4,27.3,NAN
8623,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9094,NAN,3.3,6.2,NAN
8624,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8755,NAN,1.1,2.15,NAN
8625,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8344,NAN,1.6,3.8,NAN
8626,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11365,NAN,2.9,5.85,NAN
8627,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,877,NAN,43.2,26.9,NAN
8628,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11555,NAN,2.8,4.55,NAN
8629,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11908,NAN,1.3,3.39,NAN
8630,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11373,NAN,1.4,3.44,NAN
8631,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8473,NAN,1.9,4.88,NAN
8632,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,287,NAN,42.6,23.7,NAN
8633,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9365,NAN,1.3,3.44,NAN
8634,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,10694,NAN,1.9,5.16,NAN
8635,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7563,NAN,1.6,4.4,NAN
8636,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,4969,NAN,12.2,10.74,NAN
8637,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8353,NAN,1.4,3.55,NAN
8638,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9628,NAN,2.8,4.75,NAN
8639,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6118,NAN,11,13.09,NAN
8640,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11381,NAN,2.6,6.25,NAN
8641,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9451,NAN,3.2,6.44,NAN
8642,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,4239,NAN,11.6,10.6,NAN
8643,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9201,NAN,5.6,8.2,NAN
8644,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7257,NAN,1.7,3.56,NAN
8645,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,10027,NAN,1.1,3.38,NAN
8646,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000308,3192,1.3,1.105930378,2.6,0.948368282
8647,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6038,NAN,14.8,15.34,NAN
8648,tet2pa,Tetragastris paNANmensis,WrightBCI2007,BCI50ha,NAN,5223,NAN,75.9,31.2351317,218.3843772
8649,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11719,NAN,1.1,3.67,NAN
8650,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7931,NAN,3.4,6.48,NAN
8651,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8371,NAN,2.4,5.25,NAN
8652,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,47551,NAN,1.2,3.22,NAN
8653,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000223,257168,1.25,1.626221387,2.2,NAN
8654,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6377,NAN,1.1,2.77,NAN
8655,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,4162,NAN,64,34.4,NAN
8656,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11406,NAN,1.1,2.86,NAN
8657,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,47553,NAN,2.6,4.42,NAN
8658,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9076,NAN,1.1,2.84,NAN
8659,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9672,NAN,2.1,4.45,NAN
8660,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,47564,NAN,3.7,6.04,NAN
8661,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9081,NAN,1.3,3.2,NAN
8662,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8211,NAN,5.7,10.2,NAN
8663,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8758,NAN,3.8,8.12,NAN
8664,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9092,NAN,8.1,12.35,NAN
8665,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8346,NAN,2.7,5.34,NAN
8666,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000301,220777,1.31,1.74613917,4.8,1.256637061
8667,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9032,NAN,1.3,3.6,NAN
8668,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,47586,NAN,1.8,4.87,NAN
8669,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9030,NAN,1.2,3.1,NAN
8670,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8404,NAN,6.8,7.82,NAN
8671,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7216,NAN,4.9,8.09,NAN
8672,tet2pa,Tetragastris paNANmensis,ThomasBCI2000,BCI50ha,NAN,3878,NAN,64,34.44,NAN
8673,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,1885,NAN,28.8,17.54,NAN
8674,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9778,NAN,1.5,3.36,NAN
8675,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,47307,NAN,2.8,4.15,NAN
8676,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,3511,NAN,61,26.11,NAN
8677,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11860,NAN,2.6,4.68,NAN
8678,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11868,NAN,1.1,3.53,NAN
8679,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,47611,NAN,1.9,4,NAN
8680,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,10444,NAN,8.6,10.66,NAN
8681,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000302,410069,1.3,1.687554444,3.55,NAN
8682,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5021,NAN,22.4,17.64,NAN
8683,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11390,NAN,8.4,11.97,NAN
8684,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,842,NAN,1.6,4.1,NAN
8685,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6201,NAN,4,5.1,NAN
8686,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5162,NAN,13.4,10.52,NAN
8687,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11333,NAN,2.2,5.19,NAN
8688,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6361,NAN,4.2,8.16,NAN
8689,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9728,NAN,3.7,7.19,NAN
8690,tet2pa,Tetragastris paNANmensis,SpiroBCI1993,BCI50ha,NAN,7025,NAN,24.5,19.41,68.22156943
8691,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,4886,NAN,1.9,4.66,NAN
8692,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9738,NAN,7.5,12.3,NAN
8693,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7334,NAN,2.3,5.68,NAN
8694,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7195,NAN,1.5,3.49,NAN
8695,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000207,310639,1.12,1.776369894,2.78,NAN
8696,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5145,NAN,11,11.5,NAN
8697,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9339,NAN,3.1,6.82,NAN
8698,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,47633,NAN,2.4,5.15,NAN
8699,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,3547,NAN,31,19.54,NAN
8700,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7243,NAN,1.9,5.14,NAN
8701,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11469,NAN,1.2,3.4,NAN
8702,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,10467,NAN,2.1,5.42,NAN
8703,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9345,NAN,1.9,4.16,NAN
8704,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5571,NAN,18.9,16.02,NAN
8705,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9482,NAN,1.6,3.41,NAN
8706,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000422,546984,1.3,1.383742751,3.55,1.537416905
8707,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000309,286189,1.3,1.110047296,2.25,0.459457926
8708,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9838,NAN,5.3,8,NAN
8709,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9485,NAN,1,3.33,NAN
8710,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,10973,NAN,25,18.24,NAN
8711,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11690,NAN,4.6,7.68,NAN
8712,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6297,NAN,1,2.46,NAN
8713,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11371,NAN,1.4,2.9,NAN
8714,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7217,NAN,2.7,5.81,NAN
8715,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,6190,NAN,56.9,28.3,NAN
8716,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,1050,NAN,48.8,25.61,NAN
8717,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,46878,NAN,1.5,4.23,NAN
8718,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,3734,NAN,60.3,28.8,NAN
8719,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8946,NAN,4.8,7.56,NAN
8720,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000224,270265,1.31,1.698109537,2.5,0.559596191
8721,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8704,NAN,2.9,6.8,NAN
8722,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5433,NAN,12,13.14,NAN
8723,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,4761,NAN,13.9,15.34,NAN
8724,tet2pa,Tetragastris paNANmensis,SpiroBCI1993,BCI50ha,NAN,106983,NAN,1.4,3.54,0.3848451
8725,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,3611,NAN,31.4,19.61,NAN
8726,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11441,NAN,1.8,6.2,NAN
8727,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,3529,NAN,33.2,20.51,NAN
8728,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000228,3171,1.31,1.355931414,3.25,1.484402529
8729,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000405,109951,1.3,1.689672158,3.6,NAN
8730,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,723,NAN,53.1,24.23,NAN
8731,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5968,NAN,14.9,11.67,NAN
8732,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9386,NAN,2.8,5.38,NAN
8733,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6368,NAN,1.9,3.75,NAN
8734,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,47091,NAN,1.4,3.63,NAN
8735,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000408,300127,1.3,1.364681648,1.9,2.289435646
8736,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000422,35945,1.32,2.016576307,3,1.570796327
8737,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9013,NAN,4.2,8.5,NAN
8738,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,545,NAN,41.9,16.44,NAN
8739,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,4671,NAN,52.6,29.7,NAN
8740,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7668,NAN,1.8,4.45,NAN
8741,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,47703,NAN,4.9,8.14,NAN
8742,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8749,NAN,1,1.84,NAN
8743,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5806,NAN,14.9,15.94,NAN
8744,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11951,NAN,6.6,7.59,NAN
8745,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,46930,NAN,1.3,3.4,NAN
8746,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8343,NAN,1.2,3.6,NAN
8747,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,3477,NAN,52.8,23.88,NAN
8748,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7213,NAN,3.3,6.69,NAN
8749,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11757,NAN,7.7,13.38,NAN
8750,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,5987,NAN,48.1,27.5,NAN
8751,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000226,3158,1.02,0.975617753,1.75,0.596902604
8752,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,47661,NAN,6.8,11.67,NAN
8753,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6299,NAN,7.9,12.13,NAN
8754,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7355,NAN,3,7.05,NAN
8755,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6467,NAN,2.1,5.55,NAN
8756,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,5261,NAN,41.3,24.8,NAN
8757,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000422,547978,1.3,1.56673163,3.95,1.178097245
8758,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9438,NAN,1,3.09,NAN
8759,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7691,NAN,1,3.22,NAN
8760,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6416,NAN,1.9,4.95,NAN
8761,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9856,NAN,1,2.76,NAN
8762,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7401,NAN,3.1,6.48,NAN
8763,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11219,NAN,1.6,3.84,NAN
8764,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5075,NAN,13,12.24,NAN
8765,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000313,524262,1.3,1.081973197,2.85,0.408407045
8766,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9377,NAN,1.3,3,NAN
8767,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,176109,NAN,20.6,14.9,NAN
8768,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7364,NAN,1.3,4.43,NAN
8769,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,2341,NAN,3.5,7.23,NAN
8770,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5963,NAN,10,13,NAN
8771,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8139,NAN,2.4,5.49,NAN
8772,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000221,258228,1.34,2.763198147,2.55,0.522289779
8773,tet2pa,Tetragastris paNANmensis,SpiroBCI1993,BCI50ha,NAN,4987,NAN,42.1,18.23,241.0782804
8774,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000309,520103,1.29,1.156682325,2.9,NAN
8775,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,3617,NAN,43.8,19.28,NAN
8776,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2014,BCI50ha,20150603,21374,1.3,34.8,24.98200035,162.4
8777,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,1381,NAN,55.4,25.8,NAN
8778,tet2pa,Tetragastris paNANmensis,WrightBCI2007,BCI50ha,NAN,1024,NAN,69.9,33.13948794,324.5322202
8779,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9274,NAN,1.3,3.66,NAN
8780,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7198,NAN,4.8,10.59,NAN
8781,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9275,NAN,1.9,3.76,NAN
8782,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,4728,NAN,41,20.2,NAN
8783,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7581,NAN,3.7,8.22,NAN
8784,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,10422,NAN,2.5,5.24,NAN
8785,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6934,NAN,2.7,5.39,NAN
8786,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6609,NAN,1,3.6,NAN
8787,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11963,NAN,3.4,4.8,NAN
8788,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,834,NAN,37.3,25.11,NAN
8789,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2014,BCI50ha,20150406,69399,1.3,19.1,22.20000076,30.5
8790,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000223,257717,1.31,2.110383851,3.55,NAN
8791,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9359,NAN,1.1,2.94,NAN
8792,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9291,NAN,3.1,5.49,NAN
8793,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,10152,NAN,3.4,5.56,NAN
8794,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000304,511202,1.28,1.959591794,2.35,0.691150384
8795,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,3556,NAN,45.5,20.56,NAN
8796,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11853,NAN,1.5,3.91,NAN
8797,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11255,NAN,1.4,3.49,NAN
8798,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9493,NAN,3,6.63,NAN
8799,tet2pa,Tetragastris paNANmensis,SpiroBCI1993,BCI50ha,NAN,88521,NAN,13,13.6,21.89564416
8800,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6468,NAN,1.4,3.8,NAN
8801,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9707,NAN,3.9,4.69,NAN
8802,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9110,NAN,4.3,7.85,NAN
8803,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,911,NAN,38.1,21.41,NAN
8804,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,2520,NAN,43.3,21.99,NAN
8805,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11439,NAN,2.7,7.44,NAN
8806,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9717,NAN,3.2,4.05,NAN
8807,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,7607,NAN,1.5,3.95,NAN
8808,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,11878,NAN,3.6,6.74,NAN
8809,tet2pa,Tetragastris paNANmensis,MullerLandauBCI1996,BCI50ha,20000302,411048,1.3,1.453801912,3.65,0.824668072
8810,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,5136,NAN,10.6,14.57,NAN
8811,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,10809,NAN,1.4,4.26,NAN
8812,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,46692,NAN,1,3.22,NAN
8813,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8081,NAN,1.4,3.37,NAN
8814,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9741,NAN,1.9,2.55,NAN
8815,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8431,NAN,1.1,3.46,NAN
8816,tet2pa,Tetragastris paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,7233,NAN,48.9,24.3,NAN
8817,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,8086,NAN,2.4,5.8,NAN
8818,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,9982,NAN,1,4,NAN
8819,tet2pa,Tetragastris paNANmensis,WrightGigante1998,Gigante,NAN,6805,NAN,2.4,4.51,NAN
